matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties,information.venue,information.capacity
EubfAbyh,1/32-FINALS,FINISHED,05.01.2020 13:30,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,1,0,,,,
bV8ukl5q,1/32-FINALS,FINISHED,05.01.2020 13:30,Hamam-Sousse,https://static.flashscore.com/res/image/data/GKVulS9r-OIM3sMvL.png,Bousalem,https://static.flashscore.com/res/image/data/rZHuvmzB-d0jfhUxB.png,0,1,,,,
AP2wAks9,1/32-FINALS,FINISHED,05.01.2020 13:30,Espoir Rogba,https://static.flashscore.com/res/image/data/K6T89IXg-63ZB9bOR.png,Sporting Ben Arous,https://static.flashscore.com/res/image/data/GI7DQxgl-Gx7siOZg.png,0,3,,,,
0Eej7mRR,1/32-FINALS,FINISHED,05.01.2020 13:30,JSTozeur,https://static.flashscore.com/res/image/data/8Ujf4bh5-IJUGw75J.png,Ariana,https://static.flashscore.com/res/image/data/KlFYhsAr-xn8wh4Km.png,0,3,,,,
WdnM1Rlk,1/32-FINALS,FINISHED,05.01.2020 13:30,Kalaa,https://static.flashscore.com/res/image/data/2DC3QnBr-GjCwVWmD.png,EM Mahdia,https://static.flashscore.com/res/image/data/G8k40aCa-ITL0iSYq.png,2,0,,,,
UTPjnnk2,1/32-FINALS,AFTER EXTRA TIME,05.01.2020 13:30,Korba,https://static.flashscore.com/res/image/data/2u7FXwxS-xn8wh4Km.png,NA Bouhjar,https://static.flashscore.com/res/image/data/SSQRn4ZA-K6ej6Fq9.png,1,0,0-0,,,
xM7ql8Kk,1/32-FINALS,FINISHED,05.01.2020 13:30,Ksibet Sousse,https://static.flashscore.com/res/image/data/j9pjpTwS-GhikS5Xc.png,Rejiche,https://static.flashscore.com/res/image/data/EDIblgxS-Ago1dcAB.png,0,2,,,,
WY3ZAVR2,1/32-FINALS,FINISHED,05.01.2020 13:30,OC Kerkennah,https://static.flashscore.com/res/image/data/d8OFA7eM-xtN7tOLM.png,AS Djerba,https://static.flashscore.com/res/image/data/rgFzPdYA-KYuuicg3.png,0,1,,,,
4Uj77dLA,1/32-FINALS,FINISHED,05.01.2020 13:30,Moknine,https://static.flashscore.com/res/image/data/l40Nfvil-nPD5ABar.png,AS Marsa,https://static.flashscore.com/res/image/data/0E0qbpCa-zgzLiH7t.png,1,2,,,,
d4ma9Ijb,1/32-FINALS,AFTER PENALTIES,05.01.2020 13:30,Oued Ellil,https://static.flashscore.com/res/image/data/MXILGUyS-r35YtXLa.png,Jendouba Sport,https://static.flashscore.com/res/image/data/zZ6CEqDa-xn8wh4Km.png,1,0,0-0,5-4,,
rLkB6GzH,1/32-FINALS,FINISHED,05.01.2020 13:30,Sbikha,https://static.flashscore.com/res/image/data/2kBe06Fa-SKzhCmi9.png,Sfax Railways,https://static.flashscore.com/res/image/data/jwqoOUEa-v9Pmbxzb.png,1,0,,,,
AmoQ0o4e,1/32-FINALS,AWARDED,05.01.2020 13:30,Sejnane,https://static.flashscore.com/res/image/data/KEFg0bZA-UX2Z8H4j.png,Jeunesse Tebourba,https://static.flashscore.com/res/image/data/jVVgp0zB-Y9XrgGum.png,2,0,,,,
Ik6o8TBL,1/32-FINALS,FINISHED,04.01.2020 13:30,AS Agareb,https://static.flashscore.com/res/image/data/4tKtohe5-hAnDbxIP.png,Hilalien,https://static.flashscore.com/res/image/data/QJW6LPGG-4E7tTbYc.png,2,0,,,,
xzmI27Zr,1/32-FINALS,AFTER EXTRA TIME,04.01.2020 13:30,EO Goulette Kram,https://static.flashscore.com/res/image/data/KMsSZjYA-hAnDbxIP.png,Grombalia Sports,https://static.flashscore.com/res/image/data/2ThmPMCa-vZhtxHcd.png,1,2,1-1,,,
