matchId,stage,status,date,home.name,home.image,away.name,away.image,result.home,result.away,result.regulationTime,result.penalties,information.venue,information.capacity,information.referee
MPDbiyrh,ROUND 25,FINISHED,13.03.2025 14:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,1,2,,,Stade du 7 Novembre (El Kef),5 000
SxqakFC4,ROUND 25,FINISHED,12.03.2025 14:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,1,0,,,7 March Stadium (Ben Guerdane),2 000
z3n7mgsH,ROUND 25,FINISHED,12.03.2025 14:00,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,0,2,,,Gabes Municipal Stadium (Gabes),15 000
r9eWmNhc,ROUND 25,FINISHED,12.03.2025 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,4,0,,,Stade Taïeb Mehiri (Sfax),22 000
GMgvn1N9,ROUND 25,FINISHED,12.03.2025 14:00,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,2,2,,,,
hnilyPif,ROUND 24,FINISHED,09.03.2025 14:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,0,1,,,Stade Olympique de Sousse (Sousse),40 000
lEpcZ2M6,ROUND 24,FINISHED,09.03.2025 14:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,1,0,,,Metlaoui Municipal stadium (Metlaoui),4 000
6kHNkO6m,ROUND 24,FINISHED,09.03.2025 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,0,,,Stade Mustapha Ben Jannet (Monastir),20 000
MRr5XtiJ,ROUND 24,FINISHED,09.03.2025 14:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,2,1,,,Stade Hedi-Enneifer (Le Bardo),
xzRiepqQ,ROUND 24,FINISHED,08.03.2025 14:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,1,1,,,Stade Olympique Hammadi Agrebi (Radès),60 000
S45Wm2y0,ROUND 24,FINISHED,08.03.2025 14:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,0,,,Soliman Municipal Stadium (Soliman),3 000
zV8vnt6C,ROUND 24,FINISHED,08.03.2025 14:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,2,0,,,Stade 15 Octobre (Bizerte),20 000
EJYSVTFE,ROUND 23,FINISHED,03.03.2025 14:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,2,2,,,7 March Stadium (Ben Guerdane),2 000
6VhtwoNs,ROUND 24,FINISHED,08.03.2025 14:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,0,0,,,Stade Nejib Khattab (Tataouine),
QchY9nge,ROUND 23,FINISHED,03.03.2025 14:00,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,4,0,,,Gafsa Olympic Stadium (Gafsa),7 000
McH9r7aK,ROUND 23,FINISHED,03.03.2025 14:00,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,1,,,Stade Chedly Zouiten (Tunis),18 000
QBX6Oo8l,ROUND 23,FINISHED,02.03.2025 14:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,1,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
fiPNK37D,ROUND 23,FINISHED,02.03.2025 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,0,,,Stade Taïeb Mehiri (Sfax),22 000
bPVEMPx1,ROUND 23,FINISHED,02.03.2025 14:00,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,1,0,,,Abdessalem Kazouz Stadium (Zarzis),7 000
MqxyU7pR,ROUND 23,FINISHED,01.03.2025 14:00,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,0,2,,,Gabes Municipal Stadium (Gabes),15 000
YNet8QN7,ROUND 23,FINISHED,01.03.2025 14:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,1,0,,,Stade Olympique de Sousse (Sousse),40 000
EcchJjW8,ROUND 22,FINISHED,27.02.2025 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,1,0,,,Stade Mustapha Ben Jannet (Monastir),20 000
M5kQFHPG,ROUND 22,FINISHED,27.02.2025 14:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,2,,,Stade du 7 Novembre (El Kef),5 000
QyHcc99k,ROUND 22,FINISHED,27.02.2025 14:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,1,0,,,Stade Hedi-Enneifer (Le Bardo),
hQc9JaQi,ROUND 22,FINISHED,27.02.2025 14:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,0,1,,,Stade Nejib Khattab (Tataouine),
6exXB8Or,ROUND 22,FINISHED,26.02.2025 14:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,4,1,,,Stade 15 Octobre (Bizerte),20 000
ni56emv2,ROUND 22,FINISHED,26.02.2025 14:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,3,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
QwdHHwe4,ROUND 22,FINISHED,26.02.2025 14:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,2,1,,,Metlaoui Municipal stadium (Metlaoui),4 000
APj1HU0L,ROUND 22,FINISHED,26.02.2025 14:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,1,0,,,Soliman Municipal Stadium (Soliman),3 000
ChNz50Bb,ROUND 21,FINISHED,23.02.2025 14:00,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,2,0,,,Stade Olympique Hammadi Agrebi (Radès),60 000
bkc1j1d5,ROUND 21,FINISHED,23.02.2025 14:00,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,1,,,Gafsa Olympic Stadium (Gafsa),7 000
xIFMedYp,ROUND 21,FINISHED,23.02.2025 14:00,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,1,1,,,Stade Chedly Zouiten (Tunis),18 000
KIQr3vtB,ROUND 21,FINISHED,23.02.2025 14:00,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,1,0,,,Abdessalem Kazouz Stadium (Zarzis),7 000
GQTR6Mtn,ROUND 21,FINISHED,22.02.2025 14:00,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,1,0,,,Gabes Municipal Stadium (Gabes),15 000
0EgInJeU,ROUND 21,FINISHED,22.02.2025 14:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,0,1,,,7 March Stadium (Ben Guerdane),2 000
tYEi1IAN,ROUND 21,FINISHED,22.02.2025 14:00,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,2,1,,,Stade 15 Octobre (Bizerte),20 000
6F09luRH,ROUND 21,FINISHED,22.02.2025 14:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,2,1,,,Stade Olympique de Sousse (Sousse),40 000
xz9hhNRh,ROUND 20,FINISHED,20.02.2025 14:00,CS Sfaxien,https://static.flashscore.com/res/image/data/p8kZTpYg-8QjOsK1t.png,Club Africain,https://static.flashscore.com/res/image/data/MmqUP4GG-bob4M53H.png,0,1,,,Stade Taïeb Mehiri (Sfax),22 000
S8DsztCO,ROUND 20,FINISHED,20.02.2025 14:00,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,JS Omrane,https://static.flashscore.com/res/image/data/pjE2rXCr-n1oCCiBU.png,7,0,,,Stade Mustapha Ben Jannet (Monastir),20 000
feFZy2sC,ROUND 20,FINISHED,19.02.2025 14:00,Esperance Tunis,https://static.flashscore.com/res/image/data/hOAuxACa-QwBpoY8M.png,Zarzis,https://static.flashscore.com/res/image/data/txwPSRf5-Eua5PHRE.png,4,2,,,Stade Olympique Hammadi Agrebi (Radès),60 000
fsz1N2SI,ROUND 20,FINISHED,19.02.2025 14:00,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,2,1,,,Stade Nejib Khattab (Tataouine),
bTLQwOCa,ROUND 20,FINISHED,19.02.2025 14:00,Stade Tunisien,https://static.flashscore.com/res/image/data/WWpbDXxS-GOX2DTa1.png,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,1,3,,,Stade Hedi-Enneifer (Le Bardo),
6Vtno6KP,ROUND 20,FINISHED,18.02.2025 14:00,Metlaoui,https://static.flashscore.com/res/image/data/AXYBOhe5-xQxsaZ8c.png,CA Bizertin,https://static.flashscore.com/res/image/data/6Z47bcxS-KnNw8eel.png,2,0,,,Metlaoui Municipal stadium (Metlaoui),4 000
j3IIuprm,ROUND 20,FINISHED,18.02.2025 14:00,Olympique Beja,https://static.flashscore.com/res/image/data/lxopNQf5-lhdmzxg9.png,EGS Gafsa,https://static.flashscore.com/res/image/data/4QpefwEa-6kIbSAtS.png,3,1,,,Stade du 7 Novembre (El Kef),5 000
U95pfqct,ROUND 20,FINISHED,18.02.2025 14:00,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,0,0,,,Soliman Municipal Stadium (Soliman),3 000
feaBuPQk,ROUND 19,FINISHED,13.02.2025 14:00,AS Gabes,https://static.flashscore.com/res/image/data/dMU2lUcM-EgOnwaeL.png,US Tataouine,https://static.flashscore.com/res/image/data/46y5U5g5-lQPuHXzh.png,0,1,,,Gabes Municipal Stadium (Gabes),15 000
bFthPOc6,ROUND 19,FINISHED,13.02.2025 14:00,Ben Guerdane,https://static.flashscore.com/res/image/data/d6nyMpHG-bNN2piW2.png,Monastir,https://static.flashscore.com/res/image/data/d0ShEHHG-OlRcOd3K.png,0,0,,,7 March Stadium (Ben Guerdane),2 000
UZlyT6bs,ROUND 19,FINISHED,13.02.2025 14:00,Etoile Sahel,https://static.flashscore.com/res/image/data/6klw1Cf5-8flds5zI.png,Soliman,https://static.flashscore.com/res/image/data/nHaj7LEa-fZGJDt4L.png,2,0,,,Stade Olympique de Sousse (Sousse),40 000
